vattatillalloo	vat|t|at|ill|alloo	place|PST|NN|NEG|PAM
vakkappe.taamillaQPRT	vakka|ppe.t|aam|illa&QPRT	put|PASS|HOR|NEG&QPRT
vakkappe.taamillaQPRT	vakka|ppe.t|aam|illa&QPRT	place|PASS|HOR|NEG&QPRT
vannillee	van|n|ill|ee	put|PST&STAT|NEG|QPRT
vannillee	van|n|ill|ee	place|PST&STAT|NEG|QPRT
vakkunnatilla	vakk|unn|at|illa	put|PRS|NN|NEG
vakkunnatilla	vakk|unn|at|illa	place|PRS|NN|NEG
vakkiya	vakk|i|ya	put|PST|A
vakkiya	vakk|i|ya	place|PST|A
vatta	vat|t|a	put|PST|A
vatta	vat|t|a	place|PST|A
vakkappe.tunnu	vakka|ppe.t|unnu	put|PASS|PRS
vakkappe.tunnu	vakka|ppe.t|unnu	place|PASS|PRS
vakkatillalloo	vakk||at|ill|alloo	put|PST|NN|NEG|PAM
vakkatillalloo	vakk||at|ill|alloo	place|PST|NN|NEG|PAM
vakkukatillee	vakkuk|at|ill|ee	put|NN|NEG|QPRT
vakkukatillee	vakkuk|at|ill|ee	place|NN|NEG|QPRT
vakkappe.ta.n.talloo	vakka|ppe.t|a.n.t|alloo	put|PASS|DES&NEG|PAM
vakkappe.ta.n.talloo	vakka|ppe.t|a.n.t|alloo	place|PASS|DES&NEG|PAM
vakkappe.tunnatillee	vakka|ppe.t|unn|at|ill|ee	put|PASS|PRS|NN|NEG|QPRT
vakkappe.tunnatillee	vakka|ppe.t|unn|at|ill|ee	place|PASS|PRS|NN|NEG|QPRT
vannu	van|nu	put|PST
vannu	van|nu	place|PST
vakkappe.t.tilla	vakka|ppe.t|.t|illa	put|PASS|PST&STAT|NEG
vakkappe.t.tilla	vakka|ppe.t|.t|illa	place|PASS|PST&STAT|NEG
vakkunnat'	vakk|unn|at'	put|PRS|NN
vakkunnat'	vakk|unn|at'	place|PRS|NN
vakkappe.t.tatillee	vakka|ppe.t|.t|at|ill|ee	put|PASS|PST|NN|NEG|QPRT
vakkappe.t.tatillee	vakka|ppe.t|.t|at|ill|ee	place|PASS|PST|NN|NEG|QPRT
vakkunnillaQPRT	vakk|unn|illa&QPRT	put|PRS|NEG&QPRT
vakkunnillaQPRT	vakk|unn|illa&QPRT	place|PRS|NEG&QPRT
vannilla	van|n|illa	put|PST&STAT|NEG
vannilla	van|n|illa	place|PST&STAT|NEG
vakkappe.tukayillalloo	vakka|ppe.t|ukayill|alloo	put|PASS|INT&NEG|PAM
vakkappe.tukayillalloo	vakka|ppe.t|ukayill|alloo	place|PASS|INT&NEG|PAM
vakkappe.taamillaQPRT	vakka|ppe.t|aam|illa&QPRT	put|PASS|INT|NEG&QPRT
vakkappe.taamillaQPRT	vakka|ppe.t|aam|illa&QPRT	place|PASS|INT|NEG&QPRT
vanni.t.t'	van|n|i.t.t'	put|PST|STAT
vanni.t.t'	van|n|i.t.t'	place|PST|STAT
vattillee	vat|t|ill|ee	put|PST|NEG|QPRT
vattillee	vat|t|ill|ee	place|PST|NEG|QPRT
vakka.na;m	vakk|a.na;m	put|DES
vakka.na;m	vakk|a.na;m	place|DES
vakkappe.tunnatillaQPRT	vakka|ppe.t|unn|at|illa&QPRT	put|PASS|PRS|NN|NEG&QPRT
vakkappe.tunnatillaQPRT	vakka|ppe.t|unn|at|illa&QPRT	place|PASS|PRS|NN|NEG&QPRT
vakkappe.t.talloo	vakka|ppe.t|.t|alloo	put|PASS|PST|PAM
vakkappe.t.talloo	vakka|ppe.t|.t|alloo	place|PASS|PST|PAM
vakkappe.tukayillee	vakka|ppe.t|ukayill|ee	put|PASS|INT&NEG|QPRT
vakkappe.tukayillee	vakka|ppe.t|ukayill|ee	place|PASS|INT&NEG|QPRT
vakkukayillee	vakk|ukayill|ee	put|INT&NEG|QPRT
vakkukayillee	vakk|ukayill|ee	place|INT&NEG|QPRT
vakkappe.tumillalloo	vakka|ppe.t|um|ill|alloo	put|PASS|HAB|NEG|PAM
vakkappe.tumillalloo	vakka|ppe.t|um|ill|alloo	place|PASS|HAB|NEG|PAM
vakkaamilla	vakk|aam|illa	put|INT|NEG
vakkaamilla	vakk|aam|illa	place|INT|NEG
vanni.t.tillee	van|n|i.t.t|ill|ee	put|PST|STAT|NEG|QPRT
vanni.t.tillee	van|n|i.t.t|ill|ee	place|PST|STAT|NEG|QPRT
vakkappe.ta.n.taQPRT	vakka|ppe.t|a.n.ta|QPRT	put|PASS|DES&NEG|QPRT
vakkappe.ta.n.taQPRT	vakka|ppe.t|a.n.ta|QPRT	place|PASS|DES&NEG|QPRT
vakkunna	vakk|unn|a	put|PRS|A
vakkunna	vakk|unn|a	place|PRS|A
vakkappe.tunnatillalloo	vakka|ppe.t|unn|at|ill|alloo	put|PASS|PRS|NN|NEG|PAM
vakkappe.tunnatillalloo	vakka|ppe.t|unn|at|ill|alloo	place|PASS|PRS|NN|NEG|PAM
vakkappe.tumillaQPRT	vakka|ppe.t|um|illa&QPRT	put|PASS|HAB|NEG&QPRT
vakkappe.tumillaQPRT	vakka|ppe.t|um|illa&QPRT	place|PASS|HAB|NEG&QPRT
vatti.t.tillalloo	vat|t|i.t.t|ill|alloo	put|PST|STAT|NEG|PAM
vatti.t.tillalloo	vat|t|i.t.t|ill|alloo	place|PST|STAT|NEG|PAM
vakkappe.taa;m	vakka|ppe.t|aa;m	put|PASS|INT
vakkappe.taa;m	vakka|ppe.t|aa;m	place|PASS|INT
vakkappe.taamillee	vakka|ppe.t|aam|ill|ee	put|PASS|HOR|NEG|QPRT
vakkappe.taamillee	vakka|ppe.t|aam|ill|ee	place|PASS|HOR|NEG|QPRT
vakkappe.taa;m	vakka|ppe.t|aa;m	put|PASS|HOR
vakkappe.taa;m	vakka|ppe.t|aa;m	place|PASS|HOR
vakkillee	vakk|ill|ee	put|NEG|QPRT
vakkillee	vakk|ill|ee	place|NEG|QPRT
vakkuka	vakkuka	put
vakkuka	vakkuka	place
vakkappe.tunna	vakka|ppe.t|unn|a	put|PASS|PRS|A
vakkappe.tunna	vakka|ppe.t|unn|a	place|PASS|PRS|A
vakkappe.t.tillaQPRT	vakka|ppe.t|.t|illa&QPRT	put|PASS|PST|NEG&QPRT
vakkappe.t.tillaQPRT	vakka|ppe.t|.t|illa&QPRT	place|PASS|PST|NEG&QPRT
va.takkeet'	va.takkee|t'	northern|NN
va.takkee	va.takkee	northern
va.takkinoo.t'	va.takk|inoo.t'	north|SOC
va.takkuka.loo.t'	va.takku|ka.l|oo.t'	north|PL|SOC
va.takkuka.lkk'	va.takku|ka.l|kk'	north|PL|DAT
va.takkmaaroo.t'	va.takk|maar|oo.t'	north|PL|SOC
va.takkmaar	va.takk|maar	north|PL&NOM
va.takkuka.le	va.takku|ka.l|e	north|PL|ACC
va.takkuka.l	va.takku|ka.l	north|PL
va.takkmaar	va.takk|maar	north|PL&ACC
va.takk'	va.takk'	north&ACC
va.takkmaarilninn'	va.takk|maar|ilninn'	north|PL|ABL
va.takkuka.lu.te	va.takku|ka.l|u.te	north|PL|GEN
va.takk'	va.takk'	north&NOM
va.takkinaal	va.takk|inaal	north|INS
va.takkmaarin'	va.takk|maar|in'	north|PL|DAT
va.takkmaarileekk'	va.takk|maar|ileekk'	north|PL|ALL
va.takkmaaril	va.takk|maar|il	north|PL|LOC
va.takkuka.lil	va.takku|ka.l|il	north|PL|LOC
va.takkuka.laal	va.takku|ka.l|aal	north|PL|INS
va.takkuka.l	va.takku|ka.l	north|PL&ACC
va.takkuka.l	va.takku|ka.l	north|PL&NOM
va.takkuka.lilninn'	va.takku|ka.l|ilninn'	north|PL|ABL
va.takkine	va.takk|ine	north|ACC
va.takkin'	va.takk|in'	north|DAT
va.takkuka.lileekk'	va.takku|ka.l|ileekk'	north|PL|ALL
va.takkileekk'	va.takk|ileekk'	north|ALL
va.takkil	va.takk|il	north|LOC
va.takkmaar	va.takk|maar	north|PL
va.takk'	va.takk'	north
va.takkmaaraal	va.takk|maar|aal	north|PL|INS
va.takkilninn'	va.takk|ilninn'	north|ABL
va.takkmaarin_re	va.takk|maar|in_re	north|PL|GEN
va.takkin_re	va.takk|in_re	north|GEN
va.takkmaare	va.takk|maar|e	north|PL|ACC
varappe.tunnatillalloo	vara|ppe.t|unn|at|ill|alloo	come|PASS|PRS|NN|NEG|PAM
varti.t.tillee	var|t|i.t.t|ill|ee	come|PST|STAT|NEG|QPRT
varuka	varuka	come
vannillee	van|n|ill|ee	come|PST|NEG|QPRT
vara.n.taQPRT	var|a.n.ta|QPRT	come|DES&NEG|QPRT
varappe.tukayilla	vara|ppe.t|ukayilla	come|PASS|HAB&NEG
va.n.ti.t.tillaQPRT	va.n|.t|i.t.t|illa&QPRT	come|PST|STAT|NEG&QPRT
varappe.ta.n.talloo	vara|ppe.t|a.n.t|alloo	come|PASS|DES&NEG|PAM
va.n.tatillee	va.n|.t|at|ill|ee	come|PST|NN|NEG|QPRT
va.n.ti.t.t'	va.n|.t|i.t.t'	come|PST|STAT
varappe.ta.na;m	vara|ppe.t|a.na;m	come|PASS|DES
varappe.t.tillaQPRT	vara|ppe.t|.t|illa&QPRT	come|PASS|PST|NEG&QPRT
vannillee	van|n|ill|ee	come|PST&STAT|NEG|QPRT
varappe.tillee	vara|ppe.t|ill|ee	come|PASS|NEG|QPRT
vara.na;m	var|a.na;m	come|DES
va.n.tatillalloo	va.n|.t|at|ill|alloo	come|PST|NN|NEG|PAM
varappe.tunnillee	vara|ppe.t|unn|ill|ee	come|PASS|PRS|NEG|QPRT
vannalloo	van|n|alloo	come|PST|PAM
varukatillee	varuk|at|ill|ee	come|NN|NEG|QPRT
varappe.ta.n.taQPRT	vara|ppe.t|a.n.ta|QPRT	come|PASS|DES&NEG|QPRT
varukayillaQPRT	var|ukayilla&QPRT	come|INT&NEG&QPRT
vartu	var|tu	come|PST
va.n.tatilla	va.n|.t|at|illa	come|PST|NN|NEG
varumillee	var|um|ill|ee	come|HAB|NEG|QPRT
vanni.t.tillee	van|n|i.t.t|ill|ee	come|PST|STAT|NEG|QPRT
varappe.t.tatilla	vara|ppe.t|.t|at|illa	come|PASS|PST|NN|NEG
vanni.t.tillalloo	van|n|i.t.t|ill|alloo	come|PST|STAT|NEG|PAM
varatilla	var||at|illa	come|PST|NN|NEG
varappe.t.talloo	vara|ppe.t|.t|alloo	come|PASS|PST|PAM
vann'	van|n'	come|PST&STAT
varukayillee	var|ukayill|ee	come|INT&NEG|QPRT
varappe.taamillaQPRT	vara|ppe.t|aam|illa&QPRT	come|PASS|INT|NEG&QPRT
varappe.ta.n.ta	vara|ppe.t|a.n.ta	come|PASS|DES&NEG
variyi.t.tillalloo	var|i|yi.t.t|ill|alloo	come|PST|STAT|NEG|PAM
varappe.tukayillaQPRT	vara|ppe.t|ukayilla&QPRT	come|PASS|HAB&NEG&QPRT
varappe.tukayillalloo	vara|ppe.t|ukayill|alloo	come|PASS|INT&NEG|PAM
varunna	var|unn|a	come|PRS|A
varaamillalloo	var|aam|ill|alloo	come|INT|NEG|PAM
va.n.t'	va.n|.t'	come|PST&STAT
varaamillaQPRT	var|aam|illa&QPRT	come|INT|NEG&QPRT
varappe.ta.namilla	vara|ppe.t|a.nam|illa	come|PASS|DES|NEG
varappe.taamillalloo	vara|ppe.t|aam|ill|alloo	come|PASS|HOR|NEG|PAM
varappe.tillaQPRT	vara|ppe.t|illa&QPRT	come|PASS|NEG&QPRT
va.n.tillaQPRT	va.n|.t|illa&QPRT	come|PST&STAT|NEG&QPRT
vannillalloo	van|n|ill|alloo	come|PST|NEG|PAM
varappe.ta.namillee	vara|ppe.t|a.nam|ill|ee	come|PASS|DES|NEG|QPRT
varappe.tunnilla	vara|ppe.t|unn|illa	come|PASS|PRS|NEG
varaamilla	var|aam|illa	come|HOR|NEG
varappe.tukayillalloo	vara|ppe.t|ukayill|alloo	come|PASS|HAB&NEG|PAM
vartatilla	var|t|at|illa	come|PST|NN|NEG
varunnu	var|unnu	come|PRS
varta	var|t|a	come|PST|A
varappe.t.tatillalloo	vara|ppe.t|.t|at|ill|alloo	come|PASS|PST|NN|NEG|PAM
varappe.ta.namillalloo	vara|ppe.t|a.nam|ill|alloo	come|PASS|DES|NEG|PAM
varukatillaQPRT	varuk|at|illa&QPRT	come|NN|NEG&QPRT
variyi.t.tillaQPRT	var|i|yi.t.t|illa&QPRT	come|PST|STAT|NEG&QPRT
varalloo	var|alloo	come|PAM
varumilla	var|um|illa	come|HAB|NEG
varappe.tukatillee	vara|ppe.tuk|at|ill|ee	come|PASS|NN|NEG|QPRT
varappe.tunnillalloo	vara|ppe.t|unn|ill|alloo	come|PASS|PRS|NEG|PAM
vartalloo	var|t|alloo	come|PST|PAM
va.n.tilla	va.n|.t|illa	come|PST&STAT|NEG
varappe.tallalloo	vara|ppe.t|all|alloo	come|PASS|NEG|PAM
vara.n.ta	var|a.n.ta	come|DES&NEG
varappe.tunnu	vara|ppe.t|unnu	come|PASS|PRS
va.n.tat'	va.n|.t|at'	come|PST|NN
varukat'	varuk|at'	come|NN
varunnillalloo	var|unn|ill|alloo	come|PRS|NEG|PAM
varappe.taan	vara|ppe.t|aan	come|PASS|GER
varappe.t.ti.t.tillaQPRT	vara|ppe.t|.t|i.t.t|illa&QPRT	come|PASS|PST|STAT|NEG&QPRT
varappe.tunnat'	vara|ppe.t|unn|at'	come|PASS|PRS|NN
varti.t.tillaQPRT	var|t|i.t.t|illa&QPRT	come|PST|STAT|NEG&QPRT
varappe.tilla	vara|ppe.t|illa	come|PASS|NEG
va.n.tilla	va.n|.t|illa	come|PST|NEG
varunnillaQPRT	var|unn|illa&QPRT	come|PRS|NEG&QPRT
varukatillalloo	varuk|at|ill|alloo	come|NN|NEG|PAM
varappe.tumillalloo	vara|ppe.t|um|ill|alloo	come|PASS|HAB|NEG|PAM
varappe.t.tillee	vara|ppe.t|.t|ill|ee	come|PASS|PST&STAT|NEG|QPRT
varappe.tukat'	vara|ppe.tuk|at'	come|PASS|NN
vara.namillee	var|a.nam|ill|ee	come|DES|NEG|QPRT
varappe.t.ti.t.tillalloo	vara|ppe.t|.t|i.t.t|ill|alloo	come|PASS|PST|STAT|NEG|PAM
vannillalloo	van|n|ill|alloo	come|PST&STAT|NEG|PAM
vannilla	van|n|illa	come|PST|NEG
vannilla	van|n|illa	come|PST&STAT|NEG
variyilla	var|i|yilla	come|PST|NEG
va.n.tillee	va.n|.t|ill|ee	come|PST&STAT|NEG|QPRT
vart'	var|t'	come|PST&STAT
varunnillee	var|unn|ill|ee	come|PRS|NEG|QPRT
varappe.tunna	vara|ppe.t|unn|a	come|PASS|PRS|A
varu;m	var|u;m	come|HAB
vartillaQPRT	var|t|illa&QPRT	come|PST&STAT|NEG&QPRT
vara.namillaQPRT	var|a.nam|illa&QPRT	come|DES|NEG&QPRT
varappe.t.ti.t.tillee	vara|ppe.t|.t|i.t.t|ill|ee	come|PASS|PST|STAT|NEG|QPRT
varukayillee	var|ukayill|ee	come|HAB&NEG|QPRT
va.n.tatillaQPRT	va.n|.t|at|illa&QPRT	come|PST|NN|NEG&QPRT
vannu	van|nu	come|PST
varaamillalloo	var|aam|ill|alloo	come|HOR|NEG|PAM
varaamilla	var|aam|illa	come|INT|NEG
varilla	var|illa	come|NEG
vartillalloo	var|t|ill|alloo	come|PST|NEG|PAM
variya	var|i|ya	come|PST|A
varappe.t.tatillee	vara|ppe.t|.t|at|ill|ee	come|PASS|PST|NN|NEG|QPRT
varappe.tukayillee	vara|ppe.t|ukayill|ee	come|PASS|INT&NEG|QPRT
vanni.t.tillaQPRT	van|n|i.t.t|illa&QPRT	come|PST|STAT|NEG&QPRT
vannat'	van|n|at'	come|PST|NN
varappe.taamilla	vara|ppe.t|aam|illa	come|PASS|INT|NEG
va.n.tillalloo	va.n|.t|ill|alloo	come|PST&STAT|NEG|PAM
varaamillaQPRT	var|aam|illa&QPRT	come|HOR|NEG&QPRT
varappe.t.tatillaQPRT	vara|ppe.t|.t|at|illa&QPRT	come|PASS|PST|NN|NEG&QPRT
varunnalloo	var|unn|alloo	come|PRS|PAM
varatillaQPRT	var||at|illa&QPRT	come|PST|NN|NEG&QPRT
varti.t.t'	var|t|i.t.t'	come|PST|STAT
varappe.tukatillaQPRT	vara|ppe.tuk|at|illa&QPRT	come|PASS|NN|NEG&QPRT
varunnatilla	var|unn|at|illa	come|PRS|NN|NEG
varappe.tukayillee	vara|ppe.t|ukayill|ee	come|PASS|HAB&NEG|QPRT
va.n.ta	va.n|.t|a	come|PST|A
varumillalloo	var|um|ill|alloo	come|HAB|NEG|PAM
varallalloo	var|all|alloo	come|NEG|PAM
varappe.taamillee	vara|ppe.t|aam|ill|ee	come|PASS|HOR|NEG|QPRT
va.n.tu	va.n|.tu	come|PST
varappe.t.tillalloo	vara|ppe.t|.t|ill|alloo	come|PASS|PST|NEG|PAM
varappe.tunnatillee	vara|ppe.t|unn|at|ill|ee	come|PASS|PRS|NN|NEG|QPRT
variyillaQPRT	var|i|yilla&QPRT	come|PST|NEG&QPRT
varappe.t.tilla	vara|ppe.t|.t|illa	come|PASS|PST&STAT|NEG
varumillaQPRT	var|um|illa&QPRT	come|HAB|NEG&QPRT
variyi.t.tilla	var|i|yi.t.t|illa	come|PST|STAT|NEG
varappe.t.ti.t.tilla	vara|ppe.t|.t|i.t.t|illa	come|PASS|PST|STAT|NEG
vartillee	var|t|ill|ee	come|PST&STAT|NEG|QPRT
varappe.t.ti.t.t'	vara|ppe.t|.t|i.t.t'	come|PASS|PST|STAT
varappe.t.tu	vara|ppe.t|.tu	come|PASS|PST
vannatillee	van|n|at|ill|ee	come|PST|NN|NEG|QPRT
vartillee	var|t|ill|ee	come|PST|NEG|QPRT
varappe.tu;m	vara|ppe.t|u;m	come|PASS|HAB
varappe.taamilla	vara|ppe.t|aam|illa	come|PASS|HOR|NEG
vartat'	var|t|at'	come|PST|NN
vartatillalloo	var|t|at|ill|alloo	come|PST|NN|NEG|PAM
va.n.ti.t.tilla	va.n|.t|i.t.t|illa	come|PST|STAT|NEG
varukayillalloo	var|ukayill|alloo	come|HAB&NEG|PAM
varappe.t.tilla	vara|ppe.t|.t|illa	come|PASS|PST|NEG
varukatilla	varuk|at|illa	come|NN|NEG
varat'	var||at'	come|PST|NN
vannillaQPRT	van|n|illa&QPRT	come|PST&STAT|NEG&QPRT
vartatillee	var|t|at|ill|ee	come|PST|NN|NEG|QPRT
vannatillaQPRT	van|n|at|illa&QPRT	come|PST|NN|NEG&QPRT
varatillee	var||at|ill|ee	come|PST|NN|NEG|QPRT
va.n.tillee	va.n|.t|ill|ee	come|PST|NEG|QPRT
varukayillalloo	var|ukayill|alloo	come|INT&NEG|PAM
varunnatillalloo	var|unn|at|ill|alloo	come|PRS|NN|NEG|PAM
vanni.t.tilla	van|n|i.t.t|illa	come|PST|STAT|NEG
varunnilla	var|unn|illa	come|PRS|NEG
variyi.t.tillee	var|i|yi.t.t|ill|ee	come|PST|STAT|NEG|QPRT
va.n.ti.t.tillalloo	va.n|.t|i.t.t|ill|alloo	come|PST|STAT|NEG|PAM
varunnatillee	var|unn|at|ill|ee	come|PRS|NN|NEG|QPRT
varappe.tumilla	vara|ppe.t|um|illa	come|PASS|HAB|NEG
varappe.tunnatilla	vara|ppe.t|unn|at|illa	come|PASS|PRS|NN|NEG
vara.namilla	var|a.nam|illa	come|DES|NEG
varappe.ta.n.taQPRT	vara|ppe.t|a.n.ta&QPRT	come|PASS|DES&NEG&QPRT
vartatillaQPRT	var|t|at|illa&QPRT	come|PST|NN|NEG&QPRT
vara.n.taQPRT	var|a.n.ta&QPRT	come|DES&NEG&QPRT
varappe.t.tillaQPRT	vara|ppe.t|.t|illa&QPRT	come|PASS|PST&STAT|NEG&QPRT
varappe.tumillaQPRT	vara|ppe.t|um|illa&QPRT	come|PASS|HAB|NEG&QPRT
varukayilla	var|ukayilla	come|HAB&NEG
vartillaQPRT	var|t|illa&QPRT	come|PST|NEG&QPRT
varaamillee	var|aam|ill|ee	come|HOR|NEG|QPRT
va.n.ti.t.tillee	va.n|.t|i.t.t|ill|ee	come|PST|STAT|NEG|QPRT
varappe.tukatillalloo	vara|ppe.tuk|at|ill|alloo	come|PASS|NN|NEG|PAM
varappe.tukayillaQPRT	vara|ppe.t|ukayilla&QPRT	come|PASS|INT&NEG&QPRT
vannatillalloo	van|n|at|ill|alloo	come|PST|NN|NEG|PAM
variyi.t.t'	var|i|yi.t.t'	come|PST|STAT
vartilla	var|t|illa	come|PST&STAT|NEG
varappe.tumillee	vara|ppe.t|um|ill|ee	come|PASS|HAB|NEG|QPRT
varappe.taa;m	vara|ppe.t|aa;m	come|PASS|INT
varappe.taamillaQPRT	vara|ppe.t|aam|illa&QPRT	come|PASS|HOR|NEG&QPRT
varappe.t.t'	vara|ppe.t|.t'	come|PASS|PST&STAT
vara.n.talloo	var|a.n.t|alloo	come|DES&NEG|PAM
varappe.tukayilla	vara|ppe.t|ukayilla	come|PASS|INT&NEG
vartillalloo	var|t|ill|alloo	come|PST&STAT|NEG|PAM
varunnatillaQPRT	var|unn|at|illa&QPRT	come|PRS|NN|NEG&QPRT
varaa;m	var|aa;m	come|HOR
varappe.tunnalloo	vara|ppe.t|unn|alloo	come|PASS|PRS|PAM
vara.t.te	var|a.t.te	come|PERM
va.n.tillalloo	va.n|.t|ill|alloo	come|PST|NEG|PAM
varappe.tuu	vara|ppe.t|uu	come|PASS|IMP
varappe.taamillee	vara|ppe.t|aam|ill|ee	come|PASS|INT|NEG|QPRT
varaan	var|aan	come|GER
varaa;m	var|aa;m	come|INT
varatillalloo	var||at|ill|alloo	come|PST|NN|NEG|PAM
varappe.tukatilla	vara|ppe.tuk|at|illa	come|PASS|NN|NEG
vari	var|i	come|PST
varappe.taa;m	vara|ppe.t|aa;m	come|PASS|HOR
varappe.ta.namillaQPRT	vara|ppe.t|a.nam|illa&QPRT	come|PASS|DES|NEG&QPRT
varappe.ta.t.te	vara|ppe.t|a.t.te	come|PASS|PERM
varukayilla	var|ukayilla	come|INT&NEG
varappe.t.tillalloo	vara|ppe.t|.t|ill|alloo	come|PASS|PST&STAT|NEG|PAM
varti.t.tilla	var|t|i.t.t|illa	come|PST|STAT|NEG
varukayillaQPRT	var|ukayilla&QPRT	come|HAB&NEG&QPRT
va.n.talloo	va.n|.t|alloo	come|PST|PAM
vannillaQPRT	van|n|illa&QPRT	come|PST|NEG&QPRT
varappe.talloo	vara|ppe.t|alloo	come|PASS|PAM
vanna	van|n|a	come|PST|A
varuu	var|uu	come|IMP
variyillee	var|i|yill|ee	come|PST|NEG|QPRT
varillaQPRT	var|illa&QPRT	come|NEG&QPRT
variyillalloo	var|i|yill|alloo	come|PST|NEG|PAM
va.n.tillaQPRT	va.n|.t|illa&QPRT	come|PST|NEG&QPRT
varappe.tunnillaQPRT	vara|ppe.t|unn|illa&QPRT	come|PASS|PRS|NEG&QPRT
varappe.t.tillee	vara|ppe.t|.t|ill|ee	come|PASS|PST|NEG|QPRT
varillee	var|ill|ee	come|NEG|QPRT
varti.t.tillalloo	var|t|i.t.t|ill|alloo	come|PST|STAT|NEG|PAM
varappe.tunnatillaQPRT	vara|ppe.t|unn|at|illa&QPRT	come|PASS|PRS|NN|NEG&QPRT
varunnat'	var|unn|at'	come|PRS|NN
varappe.t.ta	vara|ppe.t|.t|a	come|PASS|PST|A
vara.namillalloo	var|a.nam|ill|alloo	come|DES|NEG|PAM
vanni.t.t'	van|n|i.t.t'	come|PST|STAT
varappe.t.tat'	vara|ppe.t|.t|at'	come|PASS|PST|NN
vartilla	var|t|illa	come|PST|NEG
varappe.taamillalloo	vara|ppe.t|aam|ill|alloo	come|PASS|INT|NEG|PAM
vannatilla	van|n|at|illa	come|PST|NN|NEG
varaamillee	var|aam|ill|ee	come|INT|NEG|QPRT
vare	vare	to
vare	vare	up_to
valiyat'	valiy|at'	large|NN
valiyat'	valiy|at'	big|NN
valiya	valiya	large
valiya	valiya	big
va.lare	va.lare	very_much
va.lare	va.lare	a_lot
va;sa;m	va;sa;m	side&NOM
va;sammaarin_re	va;sam|maar|in_re	side|PL|GEN
va;sattinaal	va;satt|inaal	side|INS
va;sattil	va;satt|il	side|LOC
va;sa;n;na.lu.te	va;sa;n|;na.l|u.te	side|PL|GEN
va;sattileekk'	va;satt|ileekk'	side|ALL
va;sa;n;na.laal	va;sa;n|;na.l|aal	side|PL|INS
va;sammaaraal	va;sam|maar|aal	side|PL|INS
va;sammaar	va;sam|maar	side|PL&ACC
va;sattilninn'	va;satt|ilninn'	side|ABL
va;sa;n;na.loo.t'	va;sa;n|;na.l|oo.t'	side|PL|SOC
va;sammaar	va;sam|maar	side|PL&NOM
va;sattinoo.t'	va;satt|inoo.t'	side|SOC
va;sa;m	va;sa;m	side&ACC
va;sattin'	va;satt|in'	side|DAT
va;sattine	va;satt|ine	side|ACC
va;sammaarin'	va;sam|maar|in'	side|PL|DAT
va;satt'	va;satt'	side&LOC
va;sa;n;na.lilninn'	va;sa;n|;na.l|ilninn'	side|PL|ABL
va;sa;n;na.le	va;sa;n|;na.l|e	side|PL|ACC
va;sa;n;na.l	va;sa;n|;na.l	side|PL&NOM
va;sattin_re	va;satt|in_re	side|GEN
va;sammaarilninn'	va;sam|maar|ilninn'	side|PL|ABL
va;sa;n;na.lkk'	va;sa;n|;na.l|kk'	side|PL|DAT
va;sa;m	va;sa;m	side
va;sa;n;na.lileekk'	va;sa;n|;na.l|ileekk'	side|PL|ALL
va;sammaaril	va;sam|maar|il	side|PL|LOC
va;sa;n;na.l	va;sa;n|;na.l	side|PL
va;sa;n;na.lil	va;sa;n|;na.l|il	side|PL|LOC
va;sammaarileekk'	va;sam|maar|ileekk'	side|PL|ALL
va;sammaar	va;sam|maar	side|PL
va;sa;n;na.l	va;sa;n|;na.l	side|PL&ACC
va;sammaare	va;sam|maar|e	side|PL|ACC
va;sammaaroo.t'	va;sam|maar|oo.t'	side|PL|SOC
vaa;n;nikkappe.tallalloo	vaa;n;nikka|ppe.t|all|alloo	get|PASS|NEG|PAM
vaa;n;nikkappe.tallalloo	vaa;n;nikka|ppe.t|all|alloo	buy|PASS|NEG|PAM
vaa;n;nicci.t.tillalloo	vaa;n;nic|c|i.t.t|ill|alloo	get|PST|STAT|NEG|PAM
vaa;n;nicci.t.tillalloo	vaa;n;nic|c|i.t.t|ill|alloo	buy|PST|STAT|NEG|PAM
vaa;n;nikkappe.taamillaQPRT	vaa;n;nikka|ppe.t|aam|illa&QPRT	get|PASS|HOR|NEG&QPRT
vaa;n;nikkappe.taamillaQPRT	vaa;n;nikka|ppe.t|aam|illa&QPRT	buy|PASS|HOR|NEG&QPRT
vaa;n;nikkaamillalloo	vaa;n;nikk|aam|ill|alloo	get|HOR|NEG|PAM
vaa;n;nikkaamillalloo	vaa;n;nikk|aam|ill|alloo	buy|HOR|NEG|PAM
vaa;n;nikkappe.taamillee	vaa;n;nikka|ppe.t|aam|ill|ee	get|PASS|INT|NEG|QPRT
vaa;n;nikkappe.taamillee	vaa;n;nikka|ppe.t|aam|ill|ee	buy|PASS|INT|NEG|QPRT
vaa;n;nikka.n.taQPRT	vaa;n;nikk|a.n.ta|QPRT	get|DES&NEG|QPRT
vaa;n;nikka.n.taQPRT	vaa;n;nikk|a.n.ta|QPRT	buy|DES&NEG|QPRT
vaa;n;nikkappe.t.ti.t.t'	vaa;n;nikka|ppe.t|.t|i.t.t'	get|PASS|PST|STAT
vaa;n;nikkappe.t.ti.t.t'	vaa;n;nikka|ppe.t|.t|i.t.t'	buy|PASS|PST|STAT
vaa;n;nikkappe.t.ta	vaa;n;nikka|ppe.t|.t|a	get|PASS|PST|A
vaa;n;nikkappe.t.ta	vaa;n;nikka|ppe.t|.t|a	buy|PASS|PST|A
